id;titulo;endereco;taxa;Area;quartos;suites;banheiros;vagas;preco;;;;;
1037244753;Lote/Terreno    à Venda, 420m²;Rua DR Múcio Vilar Ribeiro Dantas, 500 - Ponta Negra, Natal - RN;;420;--;--;--;--;R$ 439.000;;;;;
1037245368;Apartamento com 3 Quartos à Venda, 168m²;Rua dos Tororós, 2300 - Alecrim, Natal - RN;R$ 1.400;168;3;1;3;2;R$ 550.000;;;;;
1037245383;Apartamento com 2 Quartos à Venda, 56m²;Rua Doutor Carlos Passos - Tirol, Natal - RN;R$ 465;56;2;1;2;1;R$ 240.000;;;;;
1037245792;Casa com 4 Quartos à Venda, 240m²;Capim Macio, Natal - RN;;240;4;4;5;3;R$ 495.000;;;;;
1037246470;Apartamento com 3 Quartos à Venda, 92m²;Rua Walter Duarte Pereira, 1977 - Capim Macio, Natal - RN;;92;3;1;3;2;R$ 490.000;;;;;
1037247055;Apartamento com 4 Quartos à Venda, 136m²;Rua dos Tororós - Lagoa Nova, Natal - RN;;136;4;3;4;3;R$ 930.000;;;;;
1037247115;Apartamento com 5 Quartos à Venda, 170m²;Rua dos Tororós - Alecrim, Natal - RN;;170;5;4;5;4;R$ 1.010.000;;;;;
1037247379;Apartamento com 4 Quartos à Venda, 218m²;Rua Joaquim Fabrício, 270 - Petrópolis, Natal - RN;R$ 1.400;218;4;2;4;2;R$ 680.000;;;;;
1037247486;Apartamento com 4 Quartos à Venda, 160m²;Avenida Nascimento de Castro - Lagoa Nova, Natal - RN;;160;4;4;4;3;R$ 950.000;;;;;
1037263632;Apartamento com 4 Quartos à Venda, 123m²;Candelária, Natal - RN;R$ 550;123;4;2;1;2;R$ 550.000;;;;;
1037263633;Apartamento com 2 Quartos à Venda, 44m²;Planalto, Natal - RN;;44;2;1;1;1;R$ 130.000;;;;;
1037264008;Casa com 3 Quartos à Venda, 370m²;Capim Macio, Natal - RN;;370;3;3;1;3;R$ 950.000;;;;;
1037264009;Casa com 5 Quartos à Venda, 290m²;Capim Macio, Natal - RN;;290;5;2;6;3;R$ 500.000;;;;;
1037264010;Apartamento com 3 Quartos à Venda, 87m²;Candelária, Natal - RN;R$ 470;87;3;1;1;2;R$ 450.000;;;;;
1037264011;Casa de condomínio com 5 Quartos à Venda, 200m²;Ponta Negra, Natal - RN;;200;5,--;5;3;R$ 470.000;;;;;;
1037264013;Sala/Conjunto com  Quarto à Venda, 50m²;Ponta Negra, Natal - RN;;50;1;1;2;--;R$ 260.000;;;;;
1037269979;Apartamento com 3 Quartos à Venda, 115m²;Rua Morais Navarro, 77 - Lagoa Nova, Natal - RN;;115;3;2;1;3;R$ 800.000;;;;;
1037272758;Apartamento com 3 Quartos à Venda, 257m²;Tirol, Natal - RN;R$ 1.070;257;3;2;4;2;R$ 550.000;;;;;
1037285207;Apartamento com 4 Quartos à Venda, 218m²;Rua Joaquim Fabrício, 270 - Petrópolis, Natal - RN;R$ 1.400;218;4;2;4;2;R$ 680.000;;;;;
1037286287;Apartamento com 4 Quartos à Venda,Capim Macio, Natal - RN;R$ 450;--;4;3;4;1;R$ 450.000;;;;;;
1037286937;Apartamento com 3 Quartos à Venda, 93m²;Lagoa Nova, Natal - RN;;93;3;2;1;2;R$ 380.000;;;;;
1037288925;Cobertura com 4 Quartos à Venda, 236m²;Rua Morais Navarro, 55 - Lagoa Nova, Natal - RN;R$ 900;236;4;4;6;3;R$ 939.000;;;;;
1037290606;Apartamento com 2 Quartos à Venda, 45m²;Pajuçara, Natal - RN;;45;2;--;1;1;R$ 136.000;;;;;
1037292660;Apartamento com 4 Quartos à Venda, 176m²;Rua Mipibu, 733 - Tirol, Natal - RN;R$ 1.100;176;4;2;4;2;R$ 700.000;;;;;
1037319906;Apartamento com 3 Quartos à Venda, 90m²;Barro Vermelho, Natal - RN;;90;3;2;3;2;R$ 534.500;;;;;
1037322053;Apartamento com 3 Quartos à Venda, 81m²;Lagoa Nova, Natal - RN;R$ 371;81;3;1;1;2;R$ 415.000;;;;;
1037322108;Apartamento com 2 Quartos à Venda, 61m²;Capim Macio, Natal - RN;R$ 322;61;2;1;1;1;R$ 140.000;;;;;
1037328732;Apartamento com 3 Quartos à Venda, 131m²;Rua Doutor Rômulo Jorge, 160 - Lagoa Nova, Natal - RN;R$ 800;131;3;3;5;2;R$ 689.000;;;;;
1037331595;Cobertura com 3 Quartos à Venda, 186m²;Avenida dos Caiapós - Pitimbu, Natal - RN;;186;3;3;4;3;R$ 490.000;;;;;
1037333429;Casa de condomínio com 4 Quartos à Venda, 340m²;Rua Doutor Múcio Villar Ribeiro Dantas, 1 - Ponta Negra, Natal - RN;;340;4;4;3;4;R$ 1.300.000;;;;;
1037339090;Apartamento com 3 Quartos à Venda, 176m²;Rua Mipibu, 733 - Tirol, Natal - RN;R$ 1.100;176;3;3;5;2;R$ 590.000;;;;;
1037339262;Apartamento com 3 Quartos à Venda, 76m²;Neópolis, Natal - RN;R$ 163,76;3;1;2;2;R$ 300.000;;;;;;
1037354970;Apartamento com 2 Quartos à Venda, 55m²;Ponta Negra, Natal - RN;R$ 450;55;2;2;2;1;R$ 390.000;;;;;
1037355030;Apartamento com 3 Quartos à Venda, 200m²;Rua Almirante Teotônio Carvalho, 701 - Tirol, Natal - RN;R$ 1.000;200;3;2;4;3;R$ 1.100.000;;;;;
1037355579;Apartamento com 2 Quartos à Venda, 57m²;Avenida Prudente de Morais, 4095 - Lagoa Nova, Natal - RN;R$ 360;57;2;1;2;1;R$ 275.000;;;;;
1037356217;Flat com  Quarto à Venda, 48m²;Avenida Presidente Getúlio Vargas, 757 - Petrópolis, Natal - RN;R$ 1.376;48;1;1;1,--;R$ 250.000;;;;;;
1037360434;Casa com 3 Quartos à Venda, 245m²;Ponta Negra, Natal - RN;;245;3;2;3;5;R$ 400.000;;;;;
1037366648;Apartamento com 3 Quartos à Venda, 80m²;Lagoa Nova, Natal - RN;R$ 490;80;3;1;2;2;R$ 185.000;;;;;
1037369117;Casa de condomínio com 3 Quartos à Venda, 235m²;Avenida dos Caiapós - Cidade Satelite, Natal - RN;R$ 500;235;3;3;4;2;R$ 850.000;;;;;
1037372350;Apartamento com 3 Quartos à Venda, 105m²;Rua Francisco Borges de Oliveira - Lagoa Nova, Natal - RN;R$ 950;105;3;3;4;2;R$ 430.000;;;;;
1037373620;Apartamento com 3 Quartos à Venda, 108m²;Lagoa Nova, Natal - RN;;108;3;3;1;2;R$ 450.000;;;;;
1037378520;Apartamento com 3 Quartos à Venda, 92m²;Rua Alexandre Câmara - Capim Macio, Natal - RN;;92;3;1;2;2;R$ 508.000;;;;;
1037387756;Apartamento com 2 Quartos à Venda, 57m²;Avenida Prudente de Morais, 4905 - Candelária, Natal - RN;R$ 360;57;2;1;2;1;R$ 275.000;;;;;
1037389705;Apartamento com 3 Quartos à Venda, 95m²;Ponta Negra, Natal - RN;R$ 420;95;3;2;1;2;R$ 155.000;;;;;
1037393310;Apartamento com 4 Quartos à Venda, 422m²;Avenida Governador Sílvio Pedroza, 246 - Areia Preta, Natal - RN;;422;4;4;6;5;R$ 2.600.000;;;;;
1037393382;Apartamento com 2 Quartos à Venda, 54m²;Rua Osvaldo Fortes do Rêgo, 155 - Ponta Negra, Natal - RN;;54;2;1;2;1;R$ 239.000;;;;;
1037399957;Apartamento com  Quarto à Venda, 34m²;Avenida Vinte e Cinco de Dezembro, 516 - Praia do Meio, Natal - RN;R$ 140;34;1;--;1;1;R$ 138.000;;;;;
1037401158;Apartamento com 2 Quartos à Venda, 92m²;Avenida Vinte e Cinco de Dezembro, 516 - Praia do Meio, Natal - RN;R$ 280;92;2;1;2;2;R$ 420.000;;;;;
1037424797;Casa com 3 Quartos à Venda, 237m²;Lagoa Nova, Natal - RN;;237;3;3;1;4;R$ 650.000;;;;;
1037434695;Apartamento com 4 Quartos à Venda, 236m²;Rua Fabrício Pedroza - Areia Preta, Natal - RN;R$ 2.500;236;4;3;5;4;R$ 1.750.000;;;;;
1037434769;Apartamento com 4 Quartos à Venda, 214m²;Avenida Tavares de Lira - Ribeira, Natal - RN;R$ 1.000;214;4;3;5;3;R$ 1.150.000;;;;;
1037438550;Apartamento com 3 Quartos à Venda, 115m²;Rua São José - Lagoa Nova, Natal - RN;;115;3;3;3;2;R$ 519.724;;;;;
1037451456;Casa com 4 Quartos à Venda, 270m²;PARNAMIRIM, Natal - RN;;270;4;3;1;1;R$ 420.000;;;;;
1037451457;Apartamento com 3 Quartos à Venda, 101m²;Ponta Negra, Natal - RN;;101;3;1;1;1;R$ 560.000;;;;;
1037455948;Apartamento com 3 Quartos à Venda, 141m²;Capim Macio, Natal - RN;;141;3;3;1;2;R$ 680.000;;;;;
1037487404;Apartamento com 2 Quartos à Venda, 60m²;Rua Marechal Anacleto de Lima, 2264 - Nossa Senhora de Nazaré, Natal - RN;R$ 350;60;2;--;1;2;R$ 160.000;;;;;
1037488678;Casa de condomínio com 4 Quartos à Venda, 110m²;Capim Macio, Natal - RN;R$ 450;110;4;3;4;2;R$ 500.000;;;;;
1037492730;Apartamento com 3 Quartos à Venda, 220m²;Rua Açu, 507 - Tirol, Natal - RN;;220;3;3;4,--;R$ 1.300.000;;;;;;
1037503467;Apartamento com 2 Quartos à Venda, 75m²;Avenida Afonso Pena, 959 - Tirol, Natal - RN;R$ 300;75;2;1;1;2;R$ 370.000;;;;;
1037508000;Casa com 3 Quartos à Venda, 200m²;Candelária, Natal - RN;;200;3;1;1;5;R$ 500.000;;;;;
1037509973;Apartamento com 2 Quartos à Venda, 89m²;Areia Preta, Natal - RN;R$ 820;89;2;1;1;1;R$ 285.000;;;;;
1037511615;Apartamento com 5 Quartos à Venda, 295m²;Avenida Rui Barbosa, 836 - Tirol, Natal - RN;R$ 2.500;295;5;4;6;4;R$ 2.000.000;;;;;
1037514089;Apartamento com 3 Quartos à Venda, 104m²;Rua Doutor Francisco Leite de Carvalho - Lagoa Nova, Natal - RN;;104;3;1;3;2;R$ 480.000;;;;;
1037523236;Apartamento com 3 Quartos à Venda, 130m²;Rua Doutor Rômulo Jorge - Lagoa Nova, Natal - RN;;130;3;3;4;3;R$ 745.000;;;;;
1037523358;Apartamento com 3 Quartos à Venda, 102m²;Rua Antônio Elias de França Neto - Lagoa Nova, Natal - RN;;102;3;1;2;2;R$ 360.000;;;;;
1037526239;Apartamento com 5 Quartos à Venda, 305m²;Rua Francisco Maia Sobrinho, 2167 - Lagoa Nova, Natal - RN;;305;5;4,7;6;R$ 1.850.000;;;;;;
1037531336;Apartamento com 2 Quartos à Venda, 75m²;Rua Campos Altos, 307 - Redinha, Natal - RN;R$ 250;75;2;1;1;1;R$ 139.000;;;;;
1037531379;Apartamento com 2 Quartos à Venda, 90m²;Rua Morais Navarro, 2049 - Lagoa Nova, Natal - RN;;90;2;1;1;2;R$ 180.000;;;;;
1037531401;Apartamento com 5 Quartos à Venda, 282m²;Avenida Governador Sílvio Pedroza, 246 - Areia Preta, Natal - RN;;282;5;4;2;3;R$ 2.500.000;;;;;
1037541103;Casa de condomínio com 4 Quartos à Venda, 530m²;Avenida Governador Tarcísio de Vasconcelos Maia, 905 - Candelária, Natal - RN;R$ 1.300;530;4;4;2;4;R$ 2.600.000;;;;;
1037542124;Apartamento com 2 Quartos à Venda, 57m²;Avenida Campos Sales - Tirol, Natal - RN;;57;2;1;2;1;R$ 280.000;;;;;
1037544611;Apartamento com 4 Quartos à Venda, 289m²;Avenida Governador Sílvio Pedroza, 246 - Areia Preta, Natal - RN;R$ 1.750;289;4;4;6;4;R$ 2.350.000;;;;;
1037544757;Apartamento com 3 Quartos à Venda, 98m²;Rua Beatriz Pinheiro, 1319 - Barro Vermelho, Natal - RN;R$ 695,98;3;2;4;2;R$ 370.000;;;;;;
1037545168;Apartamento com 3 Quartos à Venda, 113m²;Rua Doutor Antônio Severiano da Câmara, 193 - Lagoa Nova, Natal - RN;R$ 700;113;3;3;2;2;R$ 500.000;;;;;
1037545674;Apartamento com 4 Quartos à Venda, 170m²;Rua dos Tororós, 730 - Lagoa Nova, Natal - RN;R$ 1.700;170;4;3;4;4;R$ 980.000;;;;;
1037554171;Casa com 3 Quartos à Venda, 300m²;Rua dos Potiguares - Lagoa Nova, Natal - RN;;300;3;3;4;4;R$ 450.000;;;;;
1037557617;Apartamento com 2 Quartos à Venda, 52m²;Ponta Negra, Natal - RN;R$ 200;52;2;--;1;1;R$ 125.000;;;;;
1037557627;Apartamento com 3 Quartos à Venda, 56m²;Nova Descoberta, Natal - RN;;56;3;1;2;1;R$ 250.000;;;;;
1037557628;Sala/Conjunto    à Venda, 30m²;Lagoa Nova, Natal - RN;;30;--;--;--;--;R$ 120.000;;;;;
1037566227;Apartamento com 2 Quartos à Venda, 8m²;Rua Doutor José Bezerra - Barro Vermelho, Natal - RN;R$ 418;8;2;1;2;2;R$ 418.000;;;;;
1037569088;Apartamento com 3 Quartos à Venda, 109m²;Lagoa Nova, Natal - RN;R$ 795,109;3;2;1;2;R$ 470.000;;;;;;
1037570839;Lote/Terreno    à Venda, 4000m²;Rua S?o Greg?rio - Planalto, Natal - RN;R$ 1;4000;--;--;--;--;R$ 750.000;;;;;
1037584307;Apartamento com 2 Quartos à Venda, 56m²;Rua Jornalista Francisco Sinedino - Lagoa Nova, Natal - RN;R$ 450;56;2;1;2;1;R$ 290.000;;;;;
1037584703;Apartamento com 3 Quartos à Venda, 81m²;Rua Morais Navarro, 55 - Lagoa Nova, Natal - RN;;81;3;1;2;1;R$ 399.000;;;;;
1037597707;Apartamento com 4 Quartos à Venda, 268m²;Rua Potengi, 344 - Petrópolis, Natal - RN;R$ 1.850;268;4;4;6;3;R$ 850.000;;;;;
1037599688;Imóvel comercial com 9 Quartos à Venda, 409m²;Lagoa Nova, Natal - RN;;409,9,--;--;--;R$ 700.000;;;;;;;
1037611862;Apartamento com 3 Quartos à Venda, 85m²;Lagoa Nova, Natal - RN;R$ 400;85;3;1;1;2;R$ 220.000;;;;;
1037616652;Apartamento com 3 Quartos à Venda, 99m²;Rua Governador Juvenal Lamartine, 800 - Tirol, Natal - RN;R$ 600;99;3;1;3;2;R$ 450.000;;;;;
1037616752;Apartamento com 2 Quartos à Venda, 55m²;Ponta Negra, Natal - RN;R$ 430;55;2;1;1;1;R$ 240.000;;;;;
1037626824;Casa com 5 Quartos à Venda, 450m²;Ponta Negra, Natal - RN;;450;5;2;4;3;R$ 650.000;;;;;
1037650353;Apartamento com 3 Quartos à Venda, 81m²;Capim Macio, Natal - RN;R$ 150;81;3;1;1;1;R$ 260.000;;;;;
1037655012;Apartamento com 2 Quartos à Venda, 89m²;Areia Preta, Natal - RN;R$ 820;89;2;1;2;1;R$ 285.000;;;;;
1037679825;Casa com 8 Quartos à Venda, 280m²;Rua Doutor Mário Negócio, 1652 - Alecrim, Natal - RN;;280;8;--;3;3;R$ 180.000;;;;;
1037681616;Apartamento com 3 Quartos à Venda, 92m²;Rua da Lagosta - Ponta Negra, Natal - RN;R$ 545,92;3;1;3;2;R$ 450.000;;;;;;
1037683333;Apartamento com 3 Quartos à Venda, 70m²;Rua Humberto Monte - Capim Macio, Natal - RN;;70;3;1;2;2;R$ 300.000;;;;;
1037685395;Apartamento com 3 Quartos à Venda, 94m²;Rua Francisco Simplício, 145 - Ponta Negra, Natal - RN;;94;3;2;3;2;R$ 324.990;;;;;
1037688972;Apartamento com 4 Quartos à Venda, 237m²;Rua Doutor Nizário Gurgel - Tirol, Natal - RN;R$ 1.400;237;4;4;4;3;R$ 1.100.000;;;;;
1037702928;Apartamento com 2 Quartos à Venda, 57m²;Ribeira, Natal - RN;R$ 305;57;2;2;3;2;R$ 250.000;;;;;
1037716579;Apartamento com 3 Quartos à Venda, 150m²;Petrópolis, Natal - RN;R$ 1.000;150;3;1;2;1;R$ 350.000;;;;;
1037716645;Lote/Terreno com  Quarto à Venda, 520m²;Ponta Negra, Natal - RN;;520;1;1;1;--;R$ 290.000;;;;;
1037718797;Casa com 5 Quartos à Venda, 220m²;Rua Guarujá - Capim Macio, Natal - RN;;220;5;3;4;3;R$ 499.000;;;;;
1037725558;Apartamento com 2 Quartos à Venda, 56m²;Avenida Engenheiro Roberto Freire, 4702 - Ponta Negra, Natal - RN;R$ 580;56;2;2;2;1;R$ 289.900;;;;;
1037727371;Apartamento com 2 Quartos à Venda, 59m²;Rua Alice Azevedo - Capim Macio, Natal - RN;;59;2;1;2;1;R$ 280.000;;;;;
1037739404;Apartamento com 2 Quartos à Venda, 53m²;Praia do Meio, Natal - RN;R$ 340;53;2;--;1;1;R$ 110.000;;;;;
1037739405;Galpão/Depósito/Armazém    à Venda, 519m²;Quintas, Natal - RN;;519,--;--;1;--;R$ 1.300.000;;;;;;
1037739666;Apartamento com 3 Quartos à Venda, 292m²;Rua Joaquim Fabrício, 233 - Petrópolis, Natal - RN;R$ 1.600;292;3;3;4;3;R$ 1.490.000;;;;;
1037750463;Casa de condomínio com 4 Quartos à Venda, 126m²;Ponta Negra, Natal - RN;R$ 380;126;4;2;2;2;R$ 410.000;;;;;
1037756877;Apartamento com 4 Quartos à Venda, 136m²;Rua Antídio de Azevedo - Lagoa Nova, Natal - RN;;136;4;3;4;3;R$ 860.000;;;;;
1037759488;Apartamento com 3 Quartos à Venda, 120m²;Rua Ana Néri, 351 - Petrópolis, Natal - RN;R$ 710;120;3;2;3;2;R$ 690.000;;;;;
1037763905;Apartamento com 3 Quartos à Venda, 116m²;Rua Nival Câmara, 1483 - Tirol, Natal - RN;R$ 700;116;3;2;3;3;R$ 650.000;;;;;
1037770628;Apartamento com 3 Quartos à Venda, 89m²;Lagoa Nova, Natal - RN;R$ 585;89;3;1;2;1;R$ 240.000;;;;;
1037789209;Apartamento com 3 Quartos à Venda, 119m²;Rua Monsenhor Honório, 223 - Tirol, Natal - RN;;119;3;3;5;2;R$ 640.000;;;;;
1037793435;Apartamento com 2 Quartos à Venda, 65m²;Rua Barão de Lucena - Pitimbu, Natal - RN;R$ 222;65;2;1;2;1;R$ 230.000;;;;;
1037804113;Apartamento com 3 Quartos à Venda, 77m²;Rua Neuza Farache - Capim Macio, Natal - RN;R$ 450;77;3;1;3;1;R$ 284.000;;;;;
1037804238;Apartamento com 4 Quartos à Venda, 153m²;Rua Neuza Farache - Capim Macio, Natal - RN;R$ 450;153;4;2;4;2;R$ 612.000;;;;;
1037805692;Casa com 7 Quartos à Venda, 380m²;Capim Macio, Natal - RN;;380;7;3;5;4;R$ 2.500.000;;;;;
1037813078;Apartamento com 4 Quartos à Venda, 196m²;Capim Macio, Natal - RN;;196;4;3;5;3;R$ 1.650.000;;;;;
1037818001;Casa com 4 Quartos à Venda, 398m²;Lagoa Nova, Natal - RN;;398;4;2;2;6;R$ 750.000;;;;;
1037824088;Casa com 3 Quartos à Venda, 90m²;Ponta Negra, Natal - RN;;90;3;1;1;3;R$ 320.000;;;;;
1037824094;Apartamento com 2 Quartos à Venda, 59m²;Ponta Negra, Natal - RN;R$ 360;59;2;1;1;1;R$ 239.000;;;;;
1037824156;Apartamento com 3 Quartos à Venda, 91m²;Capim Macio, Natal - RN;R$ 500;91;3;1;1;2;R$ 200.000;;;;;
1037833023;Apartamento com 3 Quartos à Venda, 96m²;Rua Desembargador José Gomes da Costa - Capim Macio, Natal - RN;R$ 690;96;3;2;3;2;R$ 500.000;;;;;
1037838474;Casa com 4 Quartos à Venda, 950m²;Lagoa Nova, Natal - RN;;950;4;4;1;1;R$ 950.000;;;;;
1037842787;Apartamento com 2 Quartos à Venda;Areia Preta, Natal - RN;R$ 820;--;2;1;2;1;R$ 380.000;;;;;
1037844937;Casa de condomínio com 3 Quartos à Venda, 370m²;Rua Raimundo Chaves - Candelária, Natal - RN;R$ 600;370;3;3;6;2;R$ 1.700.000;;;;;
1037847870;Apartamento com 3 Quartos à Venda, 103m²;Tirol, Natal - RN;R$ 515,103;3;1;3;2;R$ 550.000;;;;;;
1037847972;Apartamento com 3 Quartos à Venda;Avenida das Brancas Dunas, 255 - Neópolis, Natal - RN;;--;3;1;2;2;R$ 350.000;;;;;
1037848045;Apartamento com 2 Quartos à Venda,Rua Antônio Farache - Capim Macio, Natal - RN;;--;2;1;2;1;R$ 250.000;;;;;;
1037848063;Apartamento com 2 Quartos à Venda,Rua Doutor Aderson Dutra de Almeida - Ponta Negra, Natal - RN;;--;2;1;2;1;R$ 320.000;;;;;;
1037848073;Apartamento com 3 Quartos à Venda, 75m²;Rua Teotônio Freire - Ribeira, Natal - RN;R$ 300;75;3;1;2;2;R$ 260.000;;;;;
1037848135;Apartamento com 2 Quartos à Venda;Avenida Deputado Antônio Florêncio de Queiroz, 2995 - Ponta Negra, Natal - RN;R$ 300;--;2;1;2;1;R$ 270.000;;;;;
1037848183;Apartamento com 2 Quartos à Venda;Avenida Capitão-mor Gouveia - Lagoa Nova, Natal - RN;;--;2;1;2;1;R$ 220.000;;;;;
1037862009;Apartamento com 3 Quartos à Venda, 178m²;Barro Vermelho, Natal - RN;R$ 1.138;178;3;3;4;2;R$ 790.000;;;;;
1037862038;Apartamento com 3 Quartos à Venda, 87m²;Rua Anísio de Souza, 2556 - Candelária, Natal - RN;R$ 450;87;3;1;3;2;R$ 420.000;;;;;
1037862876;Casa com 3 Quartos à Venda, 300m²;Nossa Senhora da Apresentação, Natal - RN;;300;3;1;--;--;R$ 7.000.000;;;;;
1037863833;Flat com  Quarto à Venda, 44m²;Avenida Presidente Getúlio Vargas, 788 - Petrópolis, Natal - RN;R$ 1.150;44;1;1;1;1;R$ 190.000;;;;;
1037870327;Apartamento com 2 Quartos à Venda, 55m²;Capim Macio, Natal - RN;R$ 260;55;2;1;1;1;R$ 259.000;;;;;
1037875430;Casa com 4 Quartos à Venda, 210m²;Capim Macio, Natal - RN;;210;4;4;1;4;R$ 550.000;;;;;
1037876575;Apartamento com 3 Quartos à Venda, 122m²;Rua Tenente Olavo Francisco dos Santos, 100 - Ponta Negra, Natal - RN;R$ 450;122;3;3;4;2;R$ 750.000;;;;;
1037876780;Apartamento com 2 Quartos à Venda, 57m²;Avenida Deputado Antônio Florêncio de Queiroz, 2995 - Ponta Negra, Natal - RN;R$ 325;57;2;--;1;1;R$ 399.000;;;;;
1037886067;Apartamento com 3 Quartos à Venda, 77m²;Rua Estudante José Francisco de Souza Filho, 245 - Capim Macio, Natal - RN;R$ 400;77;3;1;2;2;R$ 465.000;;;;;
1037888940;Apartamento com 3 Quartos à Venda, 87m²;Rua Anísio de Souza, 2556 - Candelária, Natal - RN;R$ 450;87;3;1;3;2;R$ 420.000;;;;;
1037902347;Apartamento com 4 Quartos à Venda/Aluguel 261m²;Avenida Governador Sílvio Pedroza - Areia Preta, Natal - RN;;261;4;4;6;4;R$ 1.200.000;;;;;
1037902664;Lote/Terreno    à Venda, 300m²;Candelária, Natal - RN;;300;--;--;--;--;R$ 379.900;;;;;
1037903033;Apartamento com 3 Quartos à Venda, 120m²;Travessa Ayrton Senna, 426 - Capim Macio, Natal - RN;R$ 900;120;3;2;3;2;R$ 240.000;;;;;
1037904872;Apartamento com 2 Quartos à Venda, 53m²;Planalto, Natal - RN;R$ 220;53;2;1;2;1;R$ 113.000;;;;;
1037922057;Edifício residencial com 3 Quartos à Venda, 98m²;Rua Beatriz Pinheiro, 1319 - Barro Vermelho, Natal - RN;;98;3;1;2;2;R$ 360.000;;;;;
1037929533;Apartamento com 2 Quartos à Venda, 52m²;Rua Monte Celeste, 1801 - Planalto, Natal - RN;R$ 170;52;2;--;1;1;R$ 125.000;;;;;
1037931010;Apartamento com 4 Quartos à Venda, 261m²;Avenida Governador Sílvio Pedroza - Areia Preta, Natal - RN;R$ 1.500;261;4;4;6;4;R$ 1.200.000;;;;;
1037931077;Apartamento com 3 Quartos à Venda, 85m²;Rua Amaro Mesquita, 1676 - Lagoa Nova, Natal - RN;R$ 290;85;3;1;2;1;R$ 330.000;;;;;
1037941702;Cobertura com 2 Quartos à Venda, 112m²;Rua Carapeba - Ponta Negra, Natal - RN;R$ 750;112;2;1;2;1;R$ 500.000;;;;;
1037941807;Cobertura com 4 Quartos para Venda/Aluguel 220m²;Rua Vereador Manoel Sátiro, 248 - Ponta Negra, Natal - RN;R$ 1.400;220;4;2;4;2;R$ 1.300.000;;;;;
1037941812;Apartamento com 2 Quartos à Venda, 75m²;Rua Feliciano Dias, 245 - Praia do Meio, Natal - RN;R$ 400;75;2;1;2;1;R$ 185.000;;;;;
1037944428;Apartamento com 3 Quartos à Venda, 130m²;Avenida Nilo Peçanha, 263 - Petrópolis, Natal - RN;R$ 1.150;130;3;1;3;2;R$ 350.000;;;;;
1037959368;Apartamento com 3 Quartos à Venda, 110m²;Candelária, Natal - RN;R$ 836,110;3;3;1;2;R$ 490.000;;;;;;
1037971741;Cobertura com 2 Quartos à Venda, 112m²;Rua Carapeba - Ponta Negra, Natal - RN;R$ 750;112;2;1;2;1;R$ 500.000;;;;;
1037971744;Cobertura com 4 Quartos à Venda, 220m²;Rua Vereador Manoel Sátiro, 248 - Ponta Negra, Natal - RN;R$ 1.400;220;4;2;4;2;R$ 1.300.000;;;;;
1037975035;Apartamento com 3 Quartos à Venda, 93m²;Rua da Lagosta - Ponta Negra, Natal - RN;;93;3;1;3;2;R$ 280.000;;;;;
1037975163;Apartamento com 3 Quartos à Venda, 56m²;Avenida Prudente de Morais - Lagoa Nova, Natal - RN;;56;3;1;2;1;R$ 250.000;;;;;
1037986520;Sala/Conjunto com 2 Quartos à Venda, 42m²;Rua Jaguarari - Candelária, Natal - RN;;42;2;--;1;2;R$ 230.000;;;;;
1037987375;Apartamento com 3 Quartos à Venda, 75m²;Rua Teotônio Freire, 75 - Ribeira, Natal - RN;R$ 305,75;3;1;2;2;R$ 260.000;;;;;;
1037992005;Apartamento com 3 Quartos à Venda, 103m²;Rua Jaguarari, 5250 - Candelária, Natal - RN;R$ 568;103;3;3;4;2;R$ 390.000;;;;;
1038008467;Apartamento com 3 Quartos à Venda, 100m²;Rua da Campína, 202 - Ponta Negra, Natal - RN;R$ 420;100;3;2;2;2;R$ 145.000;;;;;
1038008959;Apartamento com 4 Quartos à Venda, 114m²;Rua Lúcia Viveiros, 649 - Neópolis, Natal - RN;;114;4;1;3;3;R$ 475.000;;;;;
1038041986;Lote/Terreno    à Venda, 660m²;Pitimbu, Natal - RN;;660;--;--;--;--;R$ 600.000;;;;;
1038046862;Apartamento com 3 Quartos à Venda, 120m²;Tirol, Natal - RN;R$ 660;120;3;2;1;2;R$ 750.000;;;;;
1038054831;Apartamento com 4 Quartos à Venda, 175m²;Rua Mipibu, 757 - Tirol, Natal - RN;R$ 1.100;175;4;3;5;2;R$ 658.000;;;;;
1038059964;Apartamento com 3 Quartos à Venda, 92m²;Rua Estudante José Francisco de Souza Filho, 245 - Capim Macio, Natal - RN;;92;3;1;3;2;R$ 499.000;;;;;
1038070128;Casa de condomínio com 2 Quartos à Venda, 120m²;Rua Santa Adélia, 670 - Planalto, Natal - RN;;120;2;--;1;3;R$ 160.000;;;;;
1038080914;Apartamento com 3 Quartos à Venda, 94m²;Petrópolis, Natal - RN;R$ 425,94;3;1;--;2;R$ 420.000;;;;;;
1038087080;Apartamento com 2 Quartos à Venda, 55m²;Avenida dos Caiapós, 123 - Pitimbu, Natal - RN;;55;2;1;1;1;R$ 170.000;;;;;
1038091439;Apartamento com 3 Quartos à Venda, 146m²;Avenida Prudente de Morais, 3170 - Lagoa Nova, Natal - RN;R$ 800;146;3;3;4;2;R$ 750.000;;;;;
1038105267;Apartamento com 4 Quartos à Venda, 208m²;Avenida Prudente de Morais - Tirol, Natal - RN;;208;4;3;4;4;R$ 1.300.000;;;;;
