id;titulo;logradouro;bairro;cidade;taxa;Area;quartos;suites;banheiros;vagas;preco;soma_comodos;area_comodo;preco_m2
2428551227;Flat com  Quarto à Venda, 50m²                              ;Avenida Estrela do Mar, 2255;Ponta Negra; Natal-RN                                                   ; 773     ; 000050,00; 0001,00;   ;1,0;1;126000,0;2,0;0,04;2520,0
2428554508;Apartamento com 4 Quartos à Venda, 208m²                    ;Avenida Prudente de Morais;Tirol; Natal-RN                                                   ;         ; 000208,00; 0004,00;3  ;5,0;4;1750000,0;9,0;0,0432692308;8413,4615384615
2428555404;Apartamento com 4 Quartos à Venda, 208m²                    ;Avenida Prudente de Morais, 1044;Tirol; Natal-RN                                                   ; 1.200   ; 000208,00; 0004,00;3  ;5,0;4;1750000,0;9,0;0,0432692308;8413,4615384615
2428555421;Apartamento com 3 Quartos à Venda, 137m²                    ;Rua Doutor Múcio Galvão, 411;Barro Vermelho; Natal-RN                                                   ; 1.000   ; 000137,00; 0003,00;3  ;5,0;3;650000,0;8,0;0,0583941606;4744,5255474453
2428558726;Casa com 2 Quartos à Venda, 77m²                            ;Rua Santa Adélia, 1111;Planalto; Natal-RN                                                   ;         ; 000077,00; 0002,00;1  ;2,0;4;150000,0;4,0;0,0519480519;1948,0519480519
2428559341;Casa com 2 Quartos à Venda, 77m²                            ;Rua Santa Adélia, 1111;Planalto; Natal-RN                                                   ;         ; 000077,00; 0002,00;1  ;2,0;4;160000,0;4,0;0,0519480519;2077,9220779221
2428572426;Apartamento com 4 Quartos à Venda, 268m²                    ;Rua Miguel Rocha, 1920;Candelária; Natal-RN                                                   ; 1.500   ; 000268,00; 0004,00;3  ;5,0;2;850000,0;9,0;0,0335820896;3171,6417910448
2428631087;Apartamento com 2 Quartos à Venda, 59m²                     ;Rua Presbítero Porfírio Gomes da Silva, 1568;Capim Macio; Natal-RN                                                   ;         ; 000059,00; 0002,00;1  ;2,0;1;280000,0;4,0;0,0677966102;4745,7627118644
2428667136;Apartamento com 2 Quartos à Venda, 103m²                    ;Rua Almeida Castro, 998;Tirol; Natal-RN                                                   ; 880     ; 000103,00; 0002,00;2  ;4,0;2;549900,0;6,0;0,0582524272;5338,8349514563
2428711075;Apartamento com 2 Quartos à Venda, 57m²                     ;Rua da Campina, 141;Ponta Negra; Natal-RN                                                   ; 450     ; 000057,00; 0002,00;   ;2,0;1;230000,0;4,0;0,0701754386;4035,0877192982
2428814585;Apartamento com 3 Quartos à Venda, 98m²                     ;Rua Anísio de Souza, 2556;Candelária; Natal-RN                                                   ; 470     ; 000098,00; 0003,00;1  ;2,0;2;450000,0;5,0;0,0510204082;4591,8367346939
2428823376;Apartamento com 2 Quartos à Venda, 60m²                     ;Avenida Governador Sílvio Pedroza;Areia Preta; Natal-RN                                                   ;         ; 000060,00; 0002,00;2  ;2,0;1;370000,0;4,0;0,0666666667;6166,6666666667
2428856405;Casa com 4 Quartos à Venda, 350m²                           ;Avenida Jerônimo Câmara, 000;Natal;-RN                                                         ;         ; 000350,00; 0004,00;2  ;3,0;4;479990,0;7,0;0,02;1371,4
2428872275;Apartamento com 2 Quartos à Venda, 59m²                     ;Rua Abraham Tahim, 1885;Capim Macio; Natal-RN                                                   ; 530     ; 000059,00; 0002,00;1  ;2,0;2;240000,0;4,0;0,0677966102;4067,7966101695
2428875406;Apartamento com 2 Quartos à Venda, 60m²                     ;Rua Doutor Paulo Viveiros, 554;Petrópolis; Natal-RN                                                   ; 550     ; 000060,00; 0002,00;   ;2,0;1;200000,0;4,0;0,0666666667;3333,3333333333
2428875621;Apartamento com 3 Quartos à Venda, 92m²                     ;Rua Lúcia Viveiros, 649;Neópolis; Natal-RN                                                   ; 450     ; 000092,00; 0003,00;1  ;3,0;2;450000,0;6,0;0,0652173913;4891,3043478261
2428876785;Apartamento com 3 Quartos à Venda, 84m²                     ;Rua Doutor Sebastião Zuza de Matos;Neópolis; Natal-RN                                                   ; 130     ; 000084,00; 0003,00;1  ;2,0;1;150000,0;5,0;0,0595238095;1785,7142857143
2428888681;Imóvel comercial com  Quarto à Venda, 12m²                  ;Rua Voluntários da Pátria;Cidade Alta; Natal-RN                                                   ;         ; 000012,00; 0001,00;   ;1,0;;85000,0;2,0;0,1666666667;7083,3333333333
2428892799;Flat com  Quarto à Venda, 50m²                              ;Rua Pedro Fonseca Filho;Ponta Negra; Natal-RN                                                   ; 675     ; 000050,00; 0001,00;1  ;2,0;1;147000,0;3,0;0,06;2940,0
2428894278;Casa com 3 Quartos à Venda, 153m²                           ;Avenida Coronel Estevam;Alecrim; Natal-RN                                                   ;         ; 000153,00; 0003,00;1  ;3,0;1;390000,0;6,0;0,0392156863;2549,0196078431
2428894589;Apartamento com 2 Quartos à Venda, 59m²                     ;Rua Lectícia Garcia, 105;Neópolis; Natal-RN                                                   ; 220     ; 000059,00; 0002,00;1  ;2,0;1;115000,0;4,0;0,0677966102;1949,1525423729
2428895978;Apartamento com 3 Quartos à Venda, 300m²                    ;Travessa Amintas Barros;Lagoa Nova; Natal-RN                                                   ;         ; 000300,00; 0003,00;3  ;5,0;4;800000,0;8,0;0,0266666667;2666,6666666667
2428896482;Apartamento com 3 Quartos à Venda, 84m²                     ;Rua Doutor Sebastião Zuza de Matos;Neópolis; Natal-RN                                                   ; 130     ; 000084,00; 0003,00;1  ;2,0;1;150000,0;5,0;0,0595238095;1785,7142857143
2428896498;Apartamento com 3 Quartos à Venda, 59m²                     ;Rua Walter Duarte Pereira, 1548;Capim Macio; Natal-RN                                                   ; 100     ; 000059,00; 0003,00;1  ;2,0;1;110000,0;5,0;0,0847457627;1864,406779661
2428896582;Apartamento com 3 Quartos à Venda, 92m²                     ;Rua Lúcia Viveiros, 649;Neópolis; Natal-RN                                                   ; 450     ; 000092,00; 0003,00;1  ;3,0;2;450000,0;6,0;0,0652173913;4891,3043478261
2428896675;Apartamento com 2 Quartos à Venda, 60m²                     ;Rua Cristo Rei, 554;Nossa Senhora da Apresentação; Natal-RN                                                   ; 550     ; 000060,00; 0002,00;   ;2,0;1;200000,0;4,0;0,0666666667;3333,3333333333
2428897001;Casa com 2 Quartos à Venda, 110m²                           ;Rua Presidente Leão Veloso;Alecrim; Natal-RN                                                   ;         ; 000110,00; 0002,00;1  ;2,0;2;190000,0;4,0;0,0363636364;1727,2727272727
2428897073;Apartamento com 2 Quartos à Venda, 59m²                     ;Rua Abraham Tahim, 1885;Capim Macio; Natal-RN                                                   ; 530     ; 000059,00; 0002,00;1  ;2,0;2;240000,0;4,0;0,0677966102;4067,7966101695
2428905689;Apartamento com 3 Quartos à Venda, 159m²                    ;Rua Joaquim Fabrício;Petrópolis; Natal-RN                                                   ;         ; 000159,00; 0003,00;2  ;3,0;2;650000,0;6,0;0,0377358491;4088,0503144654
2428917088;Cobertura com 3 Quartos à Venda, 202m²                      ;Rua Lúcia Viveiros;Neópolis; Natal-RN                                                   ;         ; 000202,00; 0003,00;1  ;5,0;2;710000,0;8,0;0,0396039604;3514,8514851485
2428921678;Apartamento com 3 Quartos à Venda, 114m²                    ;Rua Lúcia Viveiros;Neópolis; Natal-RN                                                   ;         ; 000114,00; 0003,00;1  ;3,0;2;450000,0;6,0;0,0526315789;3947,3684210526
2428921685;Casa com 3 Quartos à Venda, 130m²                           ;Avenida Praia de Tibau, 2274;Ponta Negra; Natal-RN                                                   ;         ; 000130,00; 0003,00;1  ;2,0;3;300000,0;5,0;0,0384615385;2307,6923076923
2428928291;Casa de condomínio com 3 Quartos à Venda, 220m²             ;Rua Estefânia Dias de Melo;Pitimbu; Natal-RN                                                   ;         ; 000220,00; 0003,00;3  ;5,0;4;570000,0;8,0;0,0363636364;2590,9090909091
2428930077;Apartamento com 2 Quartos à Venda, 56m²                     ;Avenida Prudente de Morais, 394;Petrópolis; Natal-RN                                                   ; 300     ; 000056,00; 0002,00;1  ;2,0;2;310000,0;4,0;0,0714285714;5535,7142857143
2428954648;Apartamento com 2 Quartos à Venda, 60m²                     ;Rua Vereador João Alves da Silva Filho, 714;Tirol; Natal-RN                                                   ; 350     ; 000060,00; 0002,00;1  ;2,0;2;280000,0;4,0;0,0666666667;4666,6666666667
2429007695;Casa de condomínio com 4 Quartos à Venda, 223m²             ;Rua Caiapó, 2885;Pitimbu; Natal-RN                                                   ; 500     ; 000223,00; 0004,00;2  ;5,0;3;750000,0;9,0;0,0403587444;3363,2286995516
2429008386;Apartamento com 3 Quartos à Venda, 96m²                     ;Rua Ilíria Tavares Galvão, 46;Tirol; Natal-RN                                                   ; 840     ; 000096,00; 0003,00;1  ;3,0;2;340000,0;6,0;0,0625;3541,6666666667
2429011118;Casa de condomínio com 3 Quartos à Venda, 220m²             ;Rua Estefânia Dias de Melo;Pitimbu; Natal-RN                                                   ;         ; 000220,00; 0003,00;3  ;5,0;4;570000,0;8,0;0,0363636364;2590,9090909091
2429011906;Apartamento com 4 Quartos à Venda, 186m²                    ;Rua Nossa Senhora de Lourdes, 282;Tirol; Natal-RN                                                   ; 640     ; 000186,00; 0004,00;2  ;4,0;3;1125000,0;8,0;0,0430107527;6048,3870967742
2429012276;Apartamento com 2 Quartos à Venda, 52m²                     ;Rua Osvaldo Fortes do Rêgo, 155;Ponta Negra; Natal-RN                                                   ;         ; 000052,00; 0002,00;1  ;2,0;1;239000,0;4,0;0,0769230769;4596,1538461538
2429036043;Apartamento com 2 Quartos à Venda, 52m²                     ;Rua Osvaldo Fortes do Rêgo, 155;Ponta Negra; Natal-RN                                                   ; 315     ; 000052,00; 0002,00;1  ;2,0;1;229990,0;4,0;0,0769230769;4422,8846153846
2429036981;Apartamento com 3 Quartos à Venda, 200m²                    ;Rua Joaquim Fagundes, 701;Barro Vermelho; Natal-RN                                                   ;         ; 000200,00; 0003,00;2  ;4,0;3;1100000,0;7,0;0,035;5500,0
2429042413;Apartamento com 3 Quartos à Venda, 95m²                     ;Avenida Miguel Castro, 1519;Lagoa Nova; Natal-RN                                                   ; 600     ; 000095,00; 0003,00;1  ;3,0;2;490000,0;6,0;0,0631578947;5157,8947368421
2429047587;Apartamento com 2 Quartos à Venda, 58m²                     ;Rua Orlando de Lima, 465;Ponta Negra; Natal-RN                                                   ; 260     ; 000058,00; 0002,00;1  ;2,0;1;164900,0;4,0;0,0689655172;2843,1034482759
2429051276;Apartamento com 3 Quartos à Venda, 116m²                    ;Rua General Oliveira Galvão, 1059;Tirol; Natal-RN                                                   ; 800     ; 000116,00; 0003,00;3  ;3,0;2;695000,0;6,0;0,0517241379;5991,3793103448
2429055689;Apartamento com 2 Quartos à Venda, 55m²                     ;Avenida Amintas Barros;Lagoa Nova; Natal-RN                                                   ;         ; 000055,00; 0002,00;1  ;2,0;1;199000,0;4,0;0,0727272727;3618,1818181818
2429076839;Apartamento com 4 Quartos à Venda, 186m²                    ;Rua Nossa Senhora de Lourdes, 282;Tirol; Natal-RN                                                   ; 640     ; 000186,00; 0004,00;2  ;4,0;3;1125000,0;8,0;0,0430107527;6048,3870967742
2429094800;Apartamento com 3 Quartos à Venda, 79m²                     ;Avenida Deputado Antônio Florêncio de Queiroz;Ponta Negra; Natal-RN                                                   ; 490     ; 000079,00; 0003,00;1  ;2,0;2;495000,0;5,0;0,0632911392;6265,8227848101
2429127893;Apartamento com 2 Quartos à Venda, 57m²                     ;Rua Antídio de Azevedo, 96;Lagoa Nova; Natal-RN                                                   ; 550     ; 000057,00; 0002,00;1  ;2,0;1;260000,0;4,0;0,0701754386;4561,4035087719
2429128487;Apartamento com 2 Quartos à Venda, 67m²                     ;Avenida dos Caiapós, 121;Pitimbu; Natal-RN                                                   ;         ; 000067,00; 0002,00;1  ;2,0;1;260000,0;4,0;0,0597014925;3880,5970149254
2429140776;Apartamento com 3 Quartos à Venda, 79m²                     ;Avenida Deputado Antônio Florêncio de Queiroz;Ponta Negra; Natal-RN                                                   ; 490     ; 000079,00; 0003,00;1  ;2,0;2;495000,0;5,0;0,0632911392;6265,8227848101
2429164777;Apartamento com 4 Quartos à Venda, 220m²                    ;Rua Ceará Mirim, 389;Tirol; Natal-RN                                                   ; 950     ; 000220,00; 0004,00;4  ;6,0;4;1470000,0;10,0;0,0454545455;6681,8181818182
2429231750;Casa com 4 Quartos à Venda, 397m²                           ;Rua Hélio Galvão, 8956;Ponta Negra; Natal-RN                                                   ;         ; 000397,00; 0004,00;3  ;6,0;2;1200000,0;10,0;0,0251889169;3022,6700251889
2429277515;Apartamento com 3 Quartos à Venda, 114m²                    ;Rua Lúcia Viveiros, 649;Neópolis; Natal-RN                                                   ; 500     ; 000114,00; 0003,00;1  ;3,0;2;450000,0;6,0;0,0526315789;3947,3684210526
2429289630;Edifício residencial com  Quarto à Venda, 60m²              ;Avenida Deputado Antônio Florêncio de Queiroz, 2995;Ponta Negra; Natal-RN                                                   ; 380     ; 000060,00; 0001,00;1  ;2,0;1;298000,0;3,0;0,05;4966,6666666667
2429355863;Apartamento com 2 Quartos à Venda, 55m²                     ;Rua Antônio Madruga, 1959;Capim Macio; Natal-RN                                                   ; 250     ; 000055,00; 0002,00;1  ;2,0;1;257359,0;4,0;0,0727272727;4679,2545454545
2429367960;Flat com 2 Quartos à Venda, 55m²                            ;Rua Vereador Manoel Sátiro, 248;Ponta Negra; Natal-RN                                                   ; 740     ; 000055,00; 0002,00;1  ;2,0;1;195000,0;4,0;0,0727272727;3545,4545454545
